commit_hash,commit_message,parent_hashes,is_merge_commit,modified_files
2493458e4528ef7bf2ac27b0a86d0e4d42853f24,Merge pull request #1364 from abhi-6988/fix-3d_vectors  Fix Vector orientation in 3d,1ab60f1c3edfe65cc413cd6284ecde4978827d72; e677f4027abed3fb68905433a3cd83febe0f1133,True,
e6fc323b6d1e0c665d18e8244f8b8e129e43b5e4,Some changes to get_graph_label defaults,c3ccfbfa65b4f4a43b98e5703cadec41075f363a,False,coordinate_systems.py
00fe33957c8662588a680c64f5bdbf01eda09b88,rename custom_defaults -> custom_config defaults -> default_config,cbe016391b2db444f758b0c2fe2cc49c5fea81f5,False,.gitignore; README.md; example_scenes.rst; example_scenes.py; config.py; extract_scene.py; customization.py; init_config.py; tex_file_writing.py
97e7b0568e7121368c171b9e25406a9fbd799fce,Add default font_size to NumberLine.add_numbers,9a79043640e99db1fcf89ead72c8055b6bf5128c,False,number_line.py
1084dfb68136bfeb77cf08e787c12f58fd14028d,"Partial fix for Surface.pointwise_become_partial, and hence for ShowCreation() on surfaces",12e8506841ebd56fc692757be3672fbe42cdf68b,False,surface.py
e8f288f7530e436eef5da7d6c21577320b76d7fc,"Fix for ShowCreation on SGroups, like Cube",1084dfb68136bfeb77cf08e787c12f58fd14028d,False,surface.py
00e9c426ff7d904abd2fb145eb29648b8b8b4018,Fix Surface.pointwise_become_partial bug,e8f288f7530e436eef5da7d6c21577320b76d7fc,False,surface.py
47d4b0236ee1629db41a7baa39c63d5718a326bf,readd default_config and improve config guide,69235f0a214c358d0f4f92342e3ac9adf1f4be6e,False,.gitignore; config.py; default_config.yml
7c683c8992b5829b1de42320f51bcff2e9bce2ea,updte default universal_import_line,6331f76c12c68dbdef0f185713e34c961aeddf94,False,default_config.yml
de3916424ffd13abcf75584bc21091ba5f8befc1,fix x/y_range of CoordinateSystem,3bf956871b2a1344b26df72a484b66711af32147,False,coordinate_systems.py
558f2652a4e76972121a8a2113f4c25aba68c398,fix typo in docs,de3916424ffd13abcf75584bc21091ba5f8befc1,False,whatsnew.rst
cbe24daa98278224fe50b8f3f2e4a4fe19a96f83,Fix mistake,2d83cccc0a316bdd0a3211669f2bbe554dcf5acd,False,example_scenes.rst; example_scenes.py
6e2dcae4d711f4bce2af5fc47ffba53aff46dc63,Fix InteractiveDevlopmentExample bug,17b2efeb71ce29a2fdc8cdcc767eef8166921851,False,example_scenes.rst; example_scenes.py
d7f3f5ad24b22ed7bc85ee27df03319498fa863f,Buf fixes for #1378,17988753966fea964e85c34c114af8ce2d5468c3,False,animation.py; creation.py; mobject.py
0c3b401d341f784bb6e7c044955377efe5891905,fix docs,9df136c723e4d81e736bd7dcc58ccc0358437d31,False,quickstart.rst
a46b7d6931d89b920cab291530bc4fc2c6a3bb00,Fix window size issue,8f502f279074057a31cef3b5e0fc11480cb0cdeb,False,window.py
c9e223485c0ef2e2b61c3a928bea7e179e139c55,fix Text incorrect coloring,9bf51bda02834987ca0e96901a5355c1953d9082,False,text_mobject.py
1543450a4fef67e25fd3ae310303f267c0fcbd30,"Update changing.py  To fix the error of ""AttributeError: 'TracedPath' object has no attribute 'n_points_per_cubic_curve'"" (because in the CONFIG dictionary of VMobject class, the n_points_per_cubic_curve dose not exist, and now 'n_points_per_curve' is used instead)",c9e223485c0ef2e2b61c3a928bea7e179e139c55,False,changing.py
b7e2abb8016021f468c2f4c98790c94a75040a3f,Merge pull request #1386 from cigar666/patch-2  Update changing.py,c9e223485c0ef2e2b61c3a928bea7e179e139c55; 1543450a4fef67e25fd3ae310303f267c0fcbd30,True,
4179c1c3e9ed6b9c6ae973d6daf0b8c000e90ce7,fix bug in example_scenes,0f95e80798cc96bf41fe036283df6dc2cdfdcf76,False,example_scenes.py
5008e20b8ec08d24e60b3e3c1c29539dbd39f278,Tiny PEP fix,448d792473dbc4d6fa795f26a4755d3d6261b8e3,False,scene.py
1d0b8640018152496a5aa5892004e69a32c0289a,Merge pull request #1395 from naveen521kk/patch-6  register_font is available for macOS,448d792473dbc4d6fa795f26a4755d3d6261b8e3; ba3bb64bce01b66ffcad326a5a3e26a8d6682119,True,
9d1c8df095b47b14e5e3143655feb9a52671333e,Merge pull request #1398 from casperdcl/tqdm-fixes  progress fixes,1d0b8640018152496a5aa5892004e69a32c0289a; c92b6dbd0bf00e23d8246ea01f1f5c44d9295233,True,
44df81fd7021b239abe535267700c7376266d82a,fix typo,9d1c8df095b47b14e5e3143655feb9a52671333e,False,README.md
5636b41dfd6ce2b838f1ebfac57e731808e1919e,bug fix for resize_with_interpolation in the case of length=0,402c06c99a83364fe190e8075e85f7b70a3e27d0,False,iterables.py
63b497c352eff38cd5b16b32fd9f385fd902a59f,Fix init of Elbow super class,531a031b50ef20aa154d68f698e03642a3e011a6,False,geometry.py
5c427ea287557106773f6a2798b7684e9367a0a0,Fixed typo in example_scenes.py,531a031b50ef20aa154d68f698e03642a3e011a6,False,example_scenes.py
611ac7f44801dd71491d942462f32ca00572c394,Update to Cross to make it default to variable stroke width,933b7fd3da0edffa125e2ef566cc669380749e41,False,shape_matchers.py
8345ca6160126ade1b577f32050a1f5936e43498,Small fixes to NumberLine,611ac7f44801dd71491d942462f32ca00572c394,False,number_line.py
5126dd1f522ef988c31018a19687af950cace8db,New defaults for FullScreenRectangle,8345ca6160126ade1b577f32050a1f5936e43498,False,frame.py
fd18e4a21f534f777818f515e45f802da9632edf,Fixed missing arg in self.get_parts_by_text,2a1b023442333a2009c7cd00b6f5fef0655615a2,False,text_mobject.py
52baf5b7c2c9284bfbe6b192358c790f80affb77,Change matrix entry alignment default,fd18e4a21f534f777818f515e45f802da9632edf,False,matrix.py
01d989ba2390cfab6174f6824b1fc5115b5ea0fd,Fix a bug for off-center vector fields,6c3e4b94eadaf818afa2c3da5d259e8611a54461,False,vector_field.py
09579fcd3eb94be7f0c6d3963afa2bce74941ecf,"Not a great long-term fix, but flipping should always refresh the triangulation",01d989ba2390cfab6174f6824b1fc5115b5ea0fd,False,vectorized_mobject.py
7f47815230fd6dd9b231f1dbdbb6b42e589c71e5,Change some defaults and add Matrix.get_rows method,d3e61b962b232eb339753609fe218fddd422a30c,False,matrix.py
e95aa69c4c093940dee034dd742c75c938d41e2c,Change arg_separator default,6997cc95010eff7405d9601aeb1c116329053713,False,tex_mobject.py
82658e1db3fe4d0b40c16fefe154dd913cfdb0f7,Change default element alignment for integer matrices,de9ecbd7666ee02a154484d5d6d5e542d26ee571,False,matrix.py
0c61c908b2259b24103b9e09d2ef4847353ea592,Small fixes to Axes defaults,82658e1db3fe4d0b40c16fefe154dd913cfdb0f7,False,coordinate_systems.py
cf63dfddf90d9a1858996b92b5a71297450403d7,Fix Lighthouse,42d8888f8e48046dee41997b7b7f10de588a755b,False,light.py
12ef0a26d7b8002c2b8c22b1cfa6a48b2d60a4ec,Fix chaining animation in example scenes,7a11e3d20f2eb6e5fbf7e90abacf4435e7c68762,False,example_scenes.py
3a992e136d4aee5228dbc4744aea80e9b401b244,Merge pull request #1437 from williamclavier/patch-1  Fix typo in example_scenes.py,7a11e3d20f2eb6e5fbf7e90abacf4435e7c68762; 5c427ea287557106773f6a2798b7684e9367a0a0,True,
22d9c57f6003d4902d00ffebd22c8976cc3b65b7,Merge pull request #1419 from JWro/patch-1  Fix init of Elbow super class,3a992e136d4aee5228dbc4744aea80e9b401b244; 63b497c352eff38cd5b16b32fd9f385fd902a59f,True,
b5e6177afd46f8599ada387ba1572bc20d6fc2ba,Merge pull request #1408 from Eisenwave/patch-1  Fix typo in README.md,22d9c57f6003d4902d00ffebd22c8976cc3b65b7; 44df81fd7021b239abe535267700c7376266d82a,True,
f6291d7e82b49b419086a70afc075694931669e7,Merge pull request #1421 from naveen521kk/patch-6  update docs for linux installation,b5e6177afd46f8599ada387ba1572bc20d6fc2ba; 503bd116a67d9b647723178eed24734ccdd39256,True,
c45ff910f0790a3aeeccf10c855910f231a7f9b5,"Remove double brace convention, since it causes errors with a number of tex strings",15760cf2532587e7c8c9dbd1f7f894af1ab0d608,False,example_scenes.py; tex_mobject.py
41120b096e795bce77ae9f0fb919a24d0bcda1d5,Add support for debugger launch,1f6e911d60121badd936bcc708d5b9bf3314923c,False,__main__.py
c1ad893030bb3c80099c95219e36d0c6e9192bcc,Fix a wrong function name.,65d0826b91375c2ddba59c17c20ade07dd005080,False,vector_field.py
a44e230a074bc48d7d03f238304f379a99645a20,CI: install pango so that manimpango install  https://github.com/ManimCommunity/ManimPango/issues/53,c45ff910f0790a3aeeccf10c855910f231a7f9b5,False,docs.yml
8e2799a4990dfe46bb00b97e68a213552dbf9432,Merge pull request #1469 from naveen521kk/patch-1  CI: install pango so that manimpango install,c45ff910f0790a3aeeccf10c855910f231a7f9b5; a44e230a074bc48d7d03f238304f379a99645a20,True,
2bfe7e08ffbd14940fa72b5975cd75e8115ef030,Fix typo in README,565ff09d58939dd93d5d6fbe185aa5ae952038c6,False,README.md
29e5a8bc90948429c8de7d75cc508a7a827c4b98,fix issue #1480,565ff09d58939dd93d5d6fbe185aa5ae952038c6,False,tex_mobject.py
bf9d797d8427040d511657b513f3f669281f36e6,fix the mismatch between code and video,565ff09d58939dd93d5d6fbe185aa5ae952038c6,False,example_scenes.rst
d54b79615427c71d39b0dd9c6d76b131020ee5a2,Change default to non-flat stroke,bb72718c3bde1450478cc9cc0b8691ff8bf834fd,False,vectorized_mobject.py
6605ab75e83175f3862372d196ecbc81a844794a,requirements.txt: manimpango v0.3.0 is supported  it should work as there are no breaking changes for the API used here  I should bring in MarkupText here...,bb72718c3bde1450478cc9cc0b8691ff8bf834fd,False,requirements.txt
a06d5613f4b4838f44f37b2a1951f2e4aa62b848,fix issue #1509,bb72718c3bde1450478cc9cc0b8691ff8bf834fd,False,window.py
bb27a78449216c92738c31b1fbf465e786f95aae,fix: checking whether normal is facing the camera.,bb72718c3bde1450478cc9cc0b8691ff8bf834fd,False,finalize_color.glsl
fd67858bb0034879dbdb5835df87131021cf6188,Merge pull request #1467 from alessandro-gentilini/patch-1  Typo,bb72718c3bde1450478cc9cc0b8691ff8bf834fd; f9fb68c011fb81cc7bbd40ddaba7ce3ee6a07cbd,True,
4ea1d6d64fbacfdc9a94df970c228bb79530c595,Merge pull request #1475 from CodingPower472/master  Fix typo in README,fd67858bb0034879dbdb5835df87131021cf6188; 2bfe7e08ffbd14940fa72b5975cd75e8115ef030,True,
2614b34d111c7141f8a34d8fb9dd522d4fc5add2,Merge branch 'master' into readme-fix,02bad81fc361fcbd214d0522451302e33ca2ab1f; 4ea1d6d64fbacfdc9a94df970c228bb79530c595,True,
957eedc32c272023094be54ba2105f3ed23b877a,Merge pull request #1477 from giacomo-b/readme-fix  Update README.md,4ea1d6d64fbacfdc9a94df970c228bb79530c595; 2614b34d111c7141f8a34d8fb9dd522d4fc5add2,True,
51b2984ee3d175978cdbce51b1e57530279f9320,Merge pull request #1488 from libinglong/lbl-fix-document  Fix document. Fix the mismatch between code and video,957eedc32c272023094be54ba2105f3ed23b877a; bf9d797d8427040d511657b513f3f669281f36e6,True,
b6dd6fe16d5a85e56d475309672326405315277b,Merge pull request #1499 from jamilgafur/patch-1  Update quickstart.rst,51b2984ee3d175978cdbce51b1e57530279f9320; f2f652f85d0b1fb3e4c0b17268c5e997a7650247,True,
19b8057136bf6a4218f29ea58464bcc933f80722,Merge pull request #1521 from naveen521kk/patch-1  requirements.txt: manimpango v0.3.0,b6dd6fe16d5a85e56d475309672326405315277b; 6605ab75e83175f3862372d196ecbc81a844794a,True,
e885ec6ecdd30fb2b2a17b8450c17a4fbdd4324d,Fix the color of tip,3b3150c3c54a21d0adab6aa9e1caa7858838715e,False,geometry.py
f16277f10017997db290e804e8a7a8a900b6c187,some fixes of doc,876f06cc37f6139a687767d08e8e1ae7ab869038,False,custom_config.rst; configuration.rst; example_scenes.rst; structure.rst; example_scenes.py
f45d81be1162da1ba97195b9b0c9f07bc6599481,some improvement to tip  rename tip_look to tip_style set the default of tip_style to 0,baa2adc128006301a7f4515c115f003e5253f59c,False,geometry.py
d1a5089acc2b94ed19421825a13fe6182551c6b7,Merge pull request #1529 from calvinpelletier/window_size_bug_fix  fix issue #1509,f16277f10017997db290e804e8a7a8a900b6c187; a06d5613f4b4838f44f37b2a1951f2e4aa62b848,True,
44a9c6337e8cf22a214e9c034e7fcadf07f54ee8,Merge pull request #1530 from Wallbreaker5th/master  Modified the shaders slightly,d1a5089acc2b94ed19421825a13fe6182551c6b7; 442e7fc14daa3f3ddba467bfe606cf0754411c6d,True,
e9ea5fbea08a516df5fb0b86e71c3a7692e466e3,Merge pull request #1481 from libinglong/lbl-fix-tex  fix issue #1480,7ecfc041b3883db7eb55c79fb29f5b83feb86fdd; 29e5a8bc90948429c8de7d75cc508a7a827c4b98,True,
b4b4d39ec51cbfce7fafdc5ff0f9f4ddfd26b181,Fixes issues #1436,1c2942798e1206140e64fcab852d0592df6826e5,False,frag.glsl
607ef334e9f1de19153426c5ffc27791dd448a01,Fix Lightbulb,b4b4d39ec51cbfce7fafdc5ff0f9f4ddfd26b181,False,drawings.py
17d75bd3369d699186fe4a24f1f22ba1a869ac32,Fixed the size of Text on different machines,23662d093f4fca2596aa9795ff9e0c92e54778d3,False,text_mobject.py
b8fb69773ea866e0b49ec88186e163baa6e004eb,fix example scenes,23662d093f4fca2596aa9795ff9e0c92e54778d3,False,example_scenes.py
798479536da15328ec87f4b294d0c56fbcc1204a,Merge pull request #1545 from TonyCrane/fix-example-scenes  Fix example scenes,34d46896721bf389765ce004b886a4617245308d; 226df63d0b0dabe6413029dc958d8f41efae4e2a,True,
5ff8e28ba573ff0365c7f685e476fac1b7113197,Change suspend_mobject_updating default,6dc1ecb00a3547d2297463092b4e51f3a6261c13,False,animation.py
6eb7edc664d48498fa53aefabf838c2aa80782fa,"Scale Text Correctly Change TEXT_MOB_SCALE_FACTOR value Also deprecate `size` parameter  Also, now text isn't scaled when increasing font size instead it is passed to the underlying enging for handling. Though always a Text object is scaled with a default value so that it fits the screen.  Signed-off-by: Naveen M K <naveen@syrusdark.website>",34d46896721bf389765ce004b886a4617245308d,False,text_mobject.py
5765ab9055598b756c448e473ad7c594e1cb406a,Move 0.3 constant to `DEFAULT_LINE_SPACING_SCALE`,6eb7edc664d48498fa53aefabf838c2aa80782fa,False,text_mobject.py
b4f23e8d8ecce42acfb630e541830197c0f12bec,Merge pull request #1553 from naveen521kk/fix-text  Scale Text Correctly,5ff8e28ba573ff0365c7f685e476fac1b7113197; 5765ab9055598b756c448e473ad7c594e1cb406a,True,
846c10a0ffb0625b2d4e0a0703b9586d6f8fc485,Merge pull request #1543 from TonyCrane/master  Fixed the default size of Text,b4f23e8d8ecce42acfb630e541830197c0f12bec; 128178b46e631fbd4a424dadaf1dd5c99fb9c26a,True,
d14f22c5ba2b2ae2a4cc595b33f61a2c2bf255f4,"Revert ""Fixed the default size of Text""",846c10a0ffb0625b2d4e0a0703b9586d6f8fc485,False,changelog.rst; text_mobject.py
663c57ba74a55be103a3c1cec0c0dffe04db77d7,a little fix to TEXT_MOB_SCALE_FACTOR,892ce2db09c1ebd2bdad932ca442ee3495331111,False,text_mobject.py
bccc17a3acf7a6d33c65fab0e9d789d12a8dedd8,"Merge pull request #1555 from 3b1b/revert-1543-master  Scale `Text` correctly | Revert ""Fixed the default size of Text""",26e9b9cd7c75f4c4ac1600473ae4c19073e0e3c8; 892df54c9ffaf7abeb676a5d6c508b82263b50d9,True,
d384fc1e276cb0a6f16691ecf3fa7d4f5e177c82,Merge pull request #1552 from Wallbreaker5th/master  Temporary hack for showing text correctly,bccc17a3acf7a6d33c65fab0e9d789d12a8dedd8; 8aedb8f33ef5a7cf0d813e96361eec62184203d0,True,
01670cf8238a4419d108f65ce093693dfe72773f,Fix ControlsExample Scene (#1551),d384fc1e276cb0a6f16691ecf3fa7d4f5e177c82,False,example_scenes.py; mobject.py
5707585d1791bbd8608f244715f3a1a6e544b667,fix typo,b00d718431284ab750747e1be218a46d68acce73,False,init_config.py
54fff5523b6cf63c7f240929335f043edcaf8ecf,change default font size of ControlsExample,5707585d1791bbd8608f244715f3a1a6e544b667,False,example_scenes.py; interactive.py
4940ccac7dd8b488f6f78b1dba7b6aa29feb3966,"Minor fix for zooming  It's weird that when you Scroll Up, the interactive shell zooms out.    So to fix this replace factor -> 1/factor .",17d7f0b6f0820818f3ff40d9b8746e5d74194d8a,False,scene.py
a18600e8a4361d87b8fbe2a8407146eb30e82f76,Merge pull request #1579 from Darylgolden/patch-1  Update Discord link,17d7f0b6f0820818f3ff40d9b8746e5d74194d8a; 700418a79c4255aacc5769443311247a049c7998,True,
45938dd76f7af3ffcab3fa36a52d2f6851441edd,Merge pull request #944 from Lalourche/fix-counting  Fixed execution of counting.py,3fe4d6d2d4e6c87549c75fe919970caafc5f4cfa; 1b125df5724b6d83e028653a44a1379c33c241c3,True,
a3227dda676e463f9b707c73f73909a68fbf17fa,Small formatting fix,d384fc1e276cb0a6f16691ecf3fa7d4f5e177c82,False,space_ops.py
17452dcd106eb710c1addf29bce70ca5928ba63c,Changing plane defaults,2f5acc6a878a8927ddf5e5f101d9eff16def34b0,False,coordinate_systems.py
7da6179493a20f661500c2d3d9a4e803cede5fad,Merge pull request #1586 from Wallbreaker5th/master  Fix triangulation,8aa004b0b182cbaecbde02a7ae2d30ec2d19fc3e; 2ed78c6e0fdce6d1f160f05c32c18236752ac950,True,
0b3a1b271c9e267fc38d8aed82f5be0e06057322,Merge pull request #1565 from 3b1b/fix-package-versioning  Transition build method to PEP 517,fd8904ec831f995f775306e64681c8351669a0fa; 0305582e64bd30650a5a8130e39125d3f826c1ed,True,
27344249dedf8570d5b30d2650b3ecca63b9a97f,Merge pull request #1566 from pdcxs/patch-2  Add frame to the scene when initialization,0b3a1b271c9e267fc38d8aed82f5be0e06057322; 275cf94b06e66096496d381fe563034299966849,True,
354db4423fc607582864f6310d204d2da4367bc6,Merge pull request #1578 from nutanstrek/patch-1  Minor fix for zooming,27344249dedf8570d5b30d2650b3ecca63b9a97f; 4940ccac7dd8b488f6f78b1dba7b6aa29feb3966,True,
5c0a1e4b762ed339c8c3d9040ec0e57338b55569,fix put_start_and_end_on,121e6215f874714883637580b4ae9a7caed09861,False,mobject.py
31119b630e9d44c5d9e017dbfe08c94b59df99c4,Merge pull request #1592 from AStarySky/patch-1  fix put_start_and_end_on,121e6215f874714883637580b4ae9a7caed09861; b0fd5203829421d59f67044f7dd0a2a8289c1328,True,
1e621e82781342e4a1e959f7aa99f21801b3ffb4,fix: fix typo spelling grammar,31119b630e9d44c5d9e017dbfe08c94b59df99c4,False,configuration.rst; example_scenes.rst; example_scenes.py; transform.py; mobject.py; mobject_update_utils.py; shape_matchers.py; graph_theory.py; region.py; scene.py; scene_file_writer.py; bezier.py; iterables.py; window.py
da53a6f80844ee89fcc8f1e56d129d85d5c0a03b,Merge pull request #1594 from slowy07/minor-fixing  fix: fix typo spelling grammar,31119b630e9d44c5d9e017dbfe08c94b59df99c4; 1e621e82781342e4a1e959f7aa99f21801b3ffb4,True,
e15133467588869c2f42b29b70f4099be463c835,Alternate fix to Decimal scaling issue,bbeba108bc760cf0f8a0c2e9d4275cfc87235cdd,False,mobject.py; numbers.py
56df15453f3e3837ed731581e52a1d76d5692077,Fix bug with common range array used for all coordinate systems,d50717a3fcd9979f9efdbd21a857746010c407ad,False,coordinate_systems.py
8647a6429dd0c52cba14e971b8c09194a93cfd87,"Reimplement arrow to be stroke, not fill (which will break some past scenes)",3bb8f3f0422a5dfba0da6ef122dc0c01f31aff03,False,geometry.py
d8378d8157040cd797cc47ef9576beffd8607863,Use approximately_smooth by default,8647a6429dd0c52cba14e971b8c09194a93cfd87,False,vectorized_mobject.py
7356a36fa70a8279b43ae74e247cbd43b2bfd411,Only call self.throw_error_if_no_points once for get_start_and_end,f3e3a7c56f606b3416f265fe470d0d780d3cabae,False,mobject.py
e712951f2d55d9dffed53573d7b73ba9d8c69ceb,Typo fix in UpdatersExample,1b240743694debc594b7b58167c921aa95b4d648,False,example_scenes.rst
86458942550c639a241267d04d57d0e909fcf252,Fix CoordinateSystem init bug,acba13f4991b78d54c0bf93cce7ca3b351c25476,False,coordinate_systems.py
952a598e3b57acf5380ee793f963988531abf9d5,Merge pull request #1613 from k1499/fix-example-scenes-doc-typo  Typo fix in UpdatersExample,1b240743694debc594b7b58167c921aa95b4d648; e712951f2d55d9dffed53573d7b73ba9d8c69ceb,True,
0dc096bf576ea900b351e6f4a80c13a77676f89b,Fix bug for single-valued ValueTracker,e40a2935b19105237fe7601b66c733496e228a60,False,value_tracker.py
762f1abef785a6be47603c2d30e0db2f1d8bf893,Fix the import  Fix the import statement,952a598e3b57acf5380ee793f963988531abf9d5,False,example.py
0fd8fdc3cae2441f3c4a0d038075c380da965583,Merge pull request #1620 from meadlai/patch-1  Fix the import,952a598e3b57acf5380ee793f963988531abf9d5; 762f1abef785a6be47603c2d30e0db2f1d8bf893,True,
da909c0df8ccac1585bb455cb47cad0676dbc238,Merge pull request #1624 from BillyLikesHacking/patch-1  Update comments in example.py,0fd8fdc3cae2441f3c4a0d038075c380da965583; 0239e12d8ae6027fd69bf07782cbaec74a10557f,True,
d19b38641538e647b36d21146c826e8acea6a42e,Fix dots,17c2772b84abf6392a4170030e36e981de4737d0,False,numbers.py
54ad3550ef0c0e2fda46b26700a43fa8cde0973f,Fix bug with SVG rectangles,d19b38641538e647b36d21146c826e8acea6a42e,False,svg_mobject.py
d45ea28dc1d92ab9c639a047c00c151382eb0131,Fix DotCloud.set_radii,788775e419e88d8816c3c67069905d51cbee694e,False,dot_cloud.py
b543cc0e32d45399ee81638b6d4fb631437664cd,Temporary fix for PMobject array resizing,d45ea28dc1d92ab9c639a047c00c151382eb0131,False,point_cloud_mobject.py
b4132e3d5e3c9da3ce3fe73801b8b3f60db3c6b2,Bug fix for 0 arrow length case,e9b404406d3929accae83edff61a2155a2affd9d,False,geometry.py
5f878a2c1aa531b7682bd048468c72d2835c7fe5,Fix match_style,9483f26a3b056de0e34f27acabd1a946f1adbdf9,False,numbers.py; vectorized_mobject.py
a4afbfd7391de4b5df70558a63e7fe7281a82424,Small fixes to PMobject,5f878a2c1aa531b7682bd048468c72d2835c7fe5,False,point_cloud_mobject.py
719c81d72b00dcf49f148d7c146774b22e0fe348,Fix negative path_arc case,ed1fc4d5f94467d602a568466281ca2d0368b506,False,geometry.py
c726eb7a180b669ee81a18555112de26a8aff6d6,buf fix with get_lines_parallel_to_axis,33fa76dfac36e70bb5fad69dc6a336800c6dacce,False,coordinate_systems.py
fde82e09c025028fc9b67f274295f30b12c2494f,Merge pull request #1643 from BillyLikesHacking/patch-1  Fixed Simple typo,0021880fba45688310e7bb1c0682eacb7fb4b101; cfd362aa56e4b2cf8202271e01477655cd065452,True,
7732d2f0ee10449c5731499396d4911c03e89648,Fix ComplexPlane -i display bug,23ebbb2af1bfc73db1f0f6ae4c74e059f98594bc,False,coordinate_systems.py
b8584fe5ab9b37903bbb71067f1be37c5147b00c,Fix parameter typo,b6c23a09e9eaa3c19c6b383924bf08cd56756c32,False,mobject.py
55e968e17403af9432cd4b105e58a581ab5e3ece,Merge pull request #1653 from YishiMichael/master  Fix parameter typo,97d16098494e718cb83d4ff7ff995bf9a7dae46e; b8584fe5ab9b37903bbb71067f1be37c5147b00c,True,
305ca72ebe6b73ba7e06ea2da88260c711633954,Fix the bug of rotating camera,4d81d3678b847b0c1ae6f4f4581c845553bc59f5,False,camera.py
872ef67cf713ac209f34e5e1212adf2a94fe3bbd,Fix bug of rotating camera,305ca72ebe6b73ba7e06ea2da88260c711633954,False,camera.py
f77e25ff8605450f68a8f7f0db8655989092d31d,Merge pull request #1655 from widcardw/master  Fix the bug of rotating camera,4d81d3678b847b0c1ae6f4f4581c845553bc59f5; 872ef67cf713ac209f34e5e1212adf2a94fe3bbd,True,
82fa6ab125c3dff4c775f68de3de1b3adf9e585e,Temporary hack to fix a bug I don't understand,7b72fa8ca126fbb10fa4fb6dd0a1f5d5658cca19,False,camera.py
deb1311e482ff0c73488110f7de3c8d0cf571c70,Fix VideoIcon,82fa6ab125c3dff4c775f68de3de1b3adf9e585e,False,drawings.py
f0b5181694b40e23f38e83a7707511aa032244fd,Update manimlib/mobject/mobject.py    Small bug fix to Mobject.__add__,77159eea2eccdb9cd69f20f1e2f33345adfdf69c,False,mobject.py
317a5d6226475b6b54a78db7116c373ef84ea923,Make it possible to set full screen preview as a default,4339f97c56db8bfbb851b40c8a05a32863b35961,False,config.py; default_config.yml
c73d507c76af5c8602d4118bc7538ba04c03ebae,Fix SurfaceMesh to be evenly spaced,317a5d6226475b6b54a78db7116c373ef84ea923,False,three_dimensions.py
8f3ff9116567b97ff0c5670470d58ae217c67e5a,Add reflectiveness to style and default to fill for VMobject.get_color,e20690b7c1ba5a1bfc7cd7890e86745601a8ff3a,False,vectorized_mobject.py
82bd02d21fbd89b71baa21e077e143f440df9014,"Fix angle_between_vectors, add rotation_between_vectors",d065e1973d1d6ebd2bece81ce4bdf0c2fff7c772,False,space_ops.py
a7173142bf93fd309def0cc10f3c56f5e6972332,Fix VMobject.fade,0e78027186a976f7e5fa8d586f586bf6e6baab8d,False,vectorized_mobject.py
fbc329d7ce3b11821d47adf6052d932f7eff724a,Small bug fix for angle_between_vectors,25045143a1211d58b508574a3d3ca6058fa508ea,False,space_ops.py
bcd09906bea5eaaa5352e7bee8f3153f434cf606,Fix bug in ShowSubmobjectsOneByOne,407c53f97c061bfd8a53beacd88af4c786f9e9ee,False,creation.py
a4f9de1ca173e7a5b8b343445eb5d8e2425fa387,Fix bugs concerned with coloring,697028cd4c8a9db94c77f2e330c9e0338a663594,False,mtex_mobject.py
e9afb0ee3356f88604f76b9a05331767757280d3,Fix tiny PEP errors,bcd09906bea5eaaa5352e7bee8f3153f434cf606,False,__main__.py
ee1594a3cb7a79b8fc361e4c4397a88c7d20c7e3,Match fix_in_frame status for FlashAround mobject,e9afb0ee3356f88604f76b9a05331767757280d3,False,indication.py
ba23fbe71e4a038201cd7df1d200514ed1c13bc2,Make sure Mobject.is_fixed_in_frame stays updated with uniforms,ee1594a3cb7a79b8fc361e4c4397a88c7d20c7e3,False,mobject.py
9dd1f47dabca1580d6102e34e44574b0cba556e7,"Create single progress display for full scene render  When a scene is written to file, it will now do a preliminary run of a copy of the scene with skip_animations turned on to count the total frames, which has the added benefit of catching runtime errors early, and allowing an quicker preview of the last frame to be sure everything will render as expected.  The Progress display bars for individual animations are replaced with a more global progress display bar showing the full render time for the scene.  This has the downside that all the non-rendering computations in a scene are run twice, so any scene with slow computations unrelated to rendering will take longer. But those are rarer, so the benefits seem worth it.",49743daf3244bfa11a427040bdde8e2bb79589e8,False,extract_scene.py; scene.py; scene_file_writer.py
88030881211ea1d05f7aa2a8714a296bee9608e1,Fix bugs concerned with child environments,1d466cb2998bfeb486103ab49acb094a6cfb184f,False,mtex_mobject.py
744916507cef8bba557828136f5c8ee13a522388,Add a debugging method,88d863c1d7af2376d2406e0d0b849bd9fc8442a3,False,mtex_mobject.py
155839bde997b9315ef35733d29c9306c22a37a7,Add `unbreakable_commands` parameter,6821a7c20ed6f47a79bc57b9121259e78d5dd8de,False,mtex_mobject.py
0de303d5e0f2273a71dc61deae805fd53de7fbb8,Some refactors  - Split out `_TexParser` class  - Replace `math_mode` parameter with `tex_environment`  - Fix the bug that braces following even number of backslashes aren't matched,155839bde997b9315ef35733d29c9306c22a37a7,False,mtex_mobject.py
7023548ec62c4adb2f371aab6a8c7f62deb7c33c,Fix TransformMatchingParts bug,758f329a06a0c198b27a48c577575d94554305bf,False,transform_matching_parts.py
